TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Kategori_Transaksi,Kategori_Umur,bin_Kategori_Transaksi,bin_Kategori_Umur,Target
227.5,502,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,311,sedang,dewasa,1,0,1
259.9,1142,Debit,Oklahoma City,Online,26.0,Student,100.0,1.0,914.2799999999997,66,sedang,dewasa,1,0,3
59.50999999999999,642,Credit,Dallas,Online,36.0,Doctor,55.0,1.0,9955.88,354,kecil,dewasa,0,0,3
905.2875,1002,Debit,Jacksonville,Branch,20.0,Student,91.0,1.0,530.8599999999997,215,tinggi,muda,2,2,3
112.94,2215,Credit,San Antonio,Online,73.0,Retired,31.0,1.0,3807.84,56,kecil,lansia,0,1,0
11.810000000000002,387,Debit,Phoenix,ATM,21.0,Student,131.0,1.0,320.25,90,kecil,muda,0,2,1
329.14,2135,Debit,Sacramento,Branch,55.0,Doctor,13.999999999999986,1.0,12033.92,157,sedang,lansia,1,1,0
154.24,2071,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,130,sedang,lansia,1,1,0
233.44,136,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,91,sedang,muda,1,2,1
141.8,2146,,Chicago,ATM,18.0,Student,116.0,1.0,1697.67,131,sedang,muda,1,2,0
209.03000000000003,1880,Debit,Detroit,Branch,55.0,Engineer,126.0,1.0,8359.5,360,sedang,lansia,1,1,2
905.2875,300,Debit,Baltimore,ATM,26.0,Student,144.0,1.0,1629.12,100,tinggi,dewasa,2,0,1
261.14,883,Debit,San Antonio,,42.0,Engineer,162.0,1.0,6100.08,150,sedang,dewasa,1,0,3
98.70999999999998,1739,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,79,kecil,dewasa,0,0,2
87.38,449,Debit,Atlanta,Branch,21.0,Student,252.0,1.0,1504.9899999999998,202,kecil,muda,0,2,1
83.38999999999999,1720,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,356,kecil,dewasa,0,0,2
267.55,1079,Debit,Charlotte,Online,46.0,Engineer,40.0,1.0,4330.04,339,sedang,lansia,1,1,3
870.05,1613,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.25,278,tinggi,dewasa,2,0,2
164.51,1023,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,47,sedang,lansia,1,1,3
758.12,1215,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,290,tinggi,lansia,2,1,3
103.75999999999999,600,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,307,kecil,dewasa,0,0,1
583.92,1395,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,9,tinggi,lansia,2,1,2
204.06,4,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,59,sedang,lansia,1,1,1
53.51000000000002,2016,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,294,kecil,lansia,0,1,0
905.2875,1611,Debit,Los Angeles,Branch,30.0,Engineer,262.0,1.0,9257.04,13,tinggi,dewasa,2,0,2
52.94999999999999,1439,Credit,Charlotte,Online,68.0,,13.999999999999986,1.0,6335.58,89,kecil,lansia,0,1,2
120.17000000000002,1445,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,326,sedang,lansia,1,1,2
220.8,1659,Debit,Indianapolis,Online,31.0,Engineer,27.999999999999986,1.0,8135.31,217,sedang,dewasa,1,0,2
119.00999999999999,507,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,174,kecil,dewasa,0,0,1
183.32,847,Debit,Raleigh,ATM,21.0,Student,74.0,1.0,137.42000000000007,188,sedang,muda,1,2,3
858.88,1546,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,347,tinggi,lansia,2,1,2
11.45999999999998,281,Credit,San Francisco,Online,41.0,Engineer,128.0,1.0,2356.71,173,kecil,dewasa,0,0,1
61.37000000000003,231,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,271,kecil,lansia,0,1,1
103.07999999999998,399,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,19,kecil,lansia,0,1,1
1.2099999999999795,1533,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.74,310,kecil,lansia,0,1,2
425.18,1847,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,136,tinggi,dewasa,2,0,2
60.96000000000001,1986,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,215,kecil,lansia,0,1,0
64.21000000000001,56,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,181,kecil,lansia,0,1,1
523.02,911,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,15,tinggi,lansia,2,1,3
50.25999999999999,2105,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,263,kecil,lansia,0,1,0
110.07999999999998,2181,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,116,kecil,muda,0,2,0
54.47,2130,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.4200000000005,291,kecil,muda,0,2,0
79.75999999999999,625,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,111,kecil,lansia,0,1,3
16.79000000000002,2078,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,277,kecil,dewasa,0,0,0
905.2875,1995,Debit,San Diego,Online,18.0,Student,62.0,1.0,859.8599999999997,17,tinggi,muda,2,2,0
68.62,1193,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,275,kecil,dewasa,0,0,3
643.38,2080,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.7399999999998,337,tinggi,muda,2,2,0
328.34,1898,Credit,San Diego,Online,42.0,Engineer,31.0,1.0,2840.45,157,sedang,dewasa,1,0,0
72.68,1324,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,237,kecil,lansia,0,1,2
354.76,892,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,76,tinggi,lansia,2,1,3
793.88,358,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,50,tinggi,muda,2,2,1
29.220000000000027,410,Debit,Detroit,ATM,27.0,Engineer,69.0,1.0,7795.79,245,kecil,dewasa,0,0,1
653.97,1853,Debit,Miami,,37.0,Engineer,100.0,1.0,3886.65,333,tinggi,dewasa,2,0,2
366.43,185,Credit,Portland,Online,21.0,Student,92.0,1.0,1560.4499999999998,195,tinggi,muda,2,2,1
120.86000000000001,2153,Debit,Colorado Springs,Online,33.0,Doctor,162.0,1.0,13566.58,324,sedang,dewasa,1,0,0
233.74,277,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,4,sedang,lansia,1,1,1
471.84,1826,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,142,tinggi,muda,2,2,2
213.4,1488,Credit,Fort Worth,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,184,sedang,lansia,1,1,2
254.21,922,Debit,Phoenix,ATM,48.0,Engineer,46.0,1.0,2487.2,266,sedang,lansia,1,1,3
577.73,2109,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,14,tinggi,dewasa,2,0,0
170.26,1792,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,69,sedang,dewasa,1,0,2
337.73,945,Debit,San Antonio,Online,78.0,Retired,107.0,1.0,7001.2,65,tinggi,lansia,2,1,3
330.61,1229,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,251,sedang,lansia,1,1,3
132.33,2110,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,137,sedang,dewasa,1,0,0
74.04000000000002,373,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,305,kecil,muda,0,2,1
197.18,841,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,219,sedang,dewasa,1,0,3
21.149999999999977,2163,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,203,kecil,lansia,0,1,0
590.01,230,Debit,San Jose,Online,29.0,Doctor,140.0,1.0,9791.74,83,tinggi,dewasa,2,0,1
697.82,2221,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,48,tinggi,dewasa,2,0,0
302.76,2150,Debit,Sacramento,ATM,38.0,Engineer,88.0,1.0,8583.39,284,sedang,dewasa,1,0,0
148.00000000000003,147,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,16,sedang,muda,1,2,1
22.25999999999999,198,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,150,kecil,muda,0,2,1
0.8600000000000136,290,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.2200000000003,358,kecil,muda,0,2,1
757.1,151,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,282,tinggi,lansia,2,1,1
38.81,777,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,348,kecil,muda,0,2,3
76.50999999999999,618,Credit,Mesa,Online,49.0,Engineer,120.0,1.0,9475.4,88,kecil,lansia,0,1,1
32.45999999999998,491,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,190,kecil,dewasa,0,0,1
905.2875,131,Credit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.73999999999978,263,tinggi,lansia,2,1,1
20.639999999999986,728,Debit,Charlotte,Branch,22.0,Student,59.0,1.0,949.3800000000001,174,kecil,muda,0,2,3
662.11,210,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,71,tinggi,muda,2,2,1
288.77,2122,Debit,Los Angeles,,55.0,Engineer,110.0,1.0,8836.51,201,sedang,lansia,1,1,0
35.05000000000001,1815,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,54,kecil,dewasa,0,0,2
214.73,2114,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,76,sedang,lansia,1,1,0
25.379999999999995,1981,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,317,kecil,lansia,0,1,0
617.66,183,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,234,tinggi,dewasa,2,0,1
446.39,2358,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,79,tinggi,lansia,2,1,0
377.92,364,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,30,tinggi,dewasa,2,0,1
11.04000000000002,292,Debit,Phoenix,Online,30.0,Engineer,43.000000000000014,1.0,6983.04,256,kecil,dewasa,0,0,1
275.46,1341,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,349,sedang,dewasa,1,0,2
179.76,1267,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,180,sedang,lansia,1,1,2
32.34000000000003,1138,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.62,185,kecil,dewasa,0,0,3
273.92,1221,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,324,sedang,lansia,1,1,3
375.45,2308,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,128,tinggi,muda,2,2,0
388.98,1532,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.9099999999999,129,tinggi,muda,2,2,2
492.84,428,Debit,Indianapolis,ATM,25.0,Student,38.0,1.0,577.6700000000001,180,tinggi,muda,2,2,1
148.84999999999997,2256,Debit,Mesa,ATM,57.0,Doctor,25.0,1.0,7802.36,141,sedang,lansia,1,1,0
391.66,1258,Debit,,Branch,50.0,Engineer,103.0,1.0,2406.31,21,tinggi,lansia,2,1,2
185.99,746,Credit,Fresno,Branch,41.0,Engineer,53.0,1.0,402.4499999999998,201,sedang,dewasa,1,0,3
322.48,495,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.4300000000003,301,sedang,dewasa,1,0,1
20.269999999999982,2291,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3500000000004,195,kecil,muda,0,2,0
280.61,2230,Debit,Mesa,ATM,47.0,Engineer,129.0,1.0,7888.76,263,sedang,lansia,1,1,0
199.02,968,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,58,sedang,lansia,1,1,3
104.23000000000002,1949,Credit,Louisville,Online,63.0,Retired,108.0,1.0,5009.29,202,kecil,lansia,0,1,0
353.59,1477,Credit,New York,Branch,52.0,Retired,109.0,1.0,1822.3400000000001,269,tinggi,lansia,2,1,2
55.860000000000014,150,Debit,Seattle,Online,39.0,Engineer,68.0,1.0,5346.46,36,kecil,dewasa,0,0,1
10.769999999999982,473,,Indianapolis,ATM,31.0,Doctor,178.0,1.0,10704.95,261,kecil,dewasa,0,0,1
95.55000000000001,663,Debit,Louisville,Branch,33.0,Engineer,51.0,1.0,2434.74,230,kecil,dewasa,0,0,3
477.07000000000005,2228,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,71,tinggi,dewasa,2,0,0
9.100000000000023,433,Credit,,Online,52.0,Retired,63.0,1.0,2791.45,213,kecil,lansia,0,1,1
21.410000000000025,2289,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.9099999999999,137,kecil,lansia,0,1,0
278.28,1830,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,74,sedang,dewasa,1,0,2
388.1,1539,Credit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,69,tinggi,lansia,2,1,2
215.39,1134,Debit,Detroit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,289,sedang,dewasa,1,0,3
194.37,768,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,185,sedang,lansia,1,1,3
37.69999999999999,1189,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,344,kecil,muda,0,2,3
19.589999999999975,1108,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,248,kecil,lansia,0,1,3
81.34999999999997,154,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,41,kecil,dewasa,0,0,1
314.54,1823,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,278,sedang,lansia,1,1,2
466.64,1634,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,177,tinggi,lansia,2,1,2
397.01,1437,Debit,Los Angeles,ATM,22.0,Student,100.0,1.0,719.5200000000004,360,tinggi,muda,2,2,2
472.48,402,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,216,tinggi,lansia,2,1,1
67.15,2182,Debit,Indianapolis,Online,59.0,Doctor,13.999999999999986,1.0,9028.49,269,kecil,lansia,0,1,0
102.67000000000002,853,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,9,kecil,lansia,0,1,3
460.09,458,Credit,Fresno,Online,35.0,Doctor,146.0,1.0,6990.64,130,tinggi,dewasa,2,0,1
453.49,3,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,153,tinggi,lansia,2,1,1
267.17,1559,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,91,sedang,dewasa,1,0,2
111.25999999999999,1523,Debit,Boston,ATM,66.0,Doctor,43.000000000000014,1.0,14350.11,84,kecil,lansia,0,1,2
121.17000000000002,2437,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,229,sedang,lansia,1,1,0
213.28,2446,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,303,sedang,lansia,1,1,0
187.88,1460,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,272,sedang,lansia,1,1,2
471.88,2040,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,37,tinggi,dewasa,2,0,0
83.79000000000002,1901,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,162,kecil,lansia,0,1,0
212.14,1494,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,143,sedang,lansia,1,1,2
99.16,420,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,244,kecil,lansia,0,1,1
839.33,795,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,178,tinggi,lansia,2,1,3
29.910000000000025,1382,Credit,Philadelphia,Online,76.0,Retired,43.000000000000014,1.0,2834.84,136,kecil,lansia,0,1,2
4.240000000000009,708,Debit,San Diego,Online,38.0,Engineer,38.0,1.0,7822.73,91,kecil,dewasa,0,0,3
50.28999999999999,1724,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,53,kecil,lansia,0,1,2
135.85,1406,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.3900000000003,113,sedang,lansia,1,1,2
368.53,621,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,33,tinggi,lansia,2,1,3
17.94999999999999,1016,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,193,kecil,lansia,0,1,3
127.80000000000001,431,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,39,sedang,dewasa,1,0,1
16.730000000000018,366,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,193,kecil,dewasa,0,0,1
317.12,2335,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,105,sedang,dewasa,1,0,0
476.63,1346,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,166,tinggi,lansia,2,1,2
156.58,1721,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,196,sedang,muda,1,2,2
55.120000000000005,1727,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,295,kecil,dewasa,0,0,2
15.740000000000009,47,Debit,Denver,Branch,27.0,Student,38.0,1.0,690.1599999999999,219,kecil,dewasa,0,0,1
353.68,2075,Debit,Las Vegas,,70.0,Retired,145.0,1.0,6777.12,132,tinggi,lansia,2,1,0
297.15,1908,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,224,sedang,lansia,1,1,0
647.85,2292,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,191,tinggi,dewasa,2,0,0
75.04000000000002,1367,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,65,kecil,lansia,0,1,2
273.92,838,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.1500000000005,203,sedang,dewasa,1,0,3
215.8,895,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,128,sedang,lansia,1,1,3
905.2875,1266,Debit,Louisville,ATM,41.0,Engineer,248.0,1.0,6710.51,229,tinggi,dewasa,2,0,2
420.6,704,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,187,tinggi,dewasa,2,0,3
688.36,1197,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,281,tinggi,muda,2,2,3
285.18,471,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,195,sedang,lansia,1,1,1
213.55,605,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,43,sedang,lansia,1,1,1
463.11,1804,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,55,tinggi,lansia,2,1,2
150.03,1247,Debit,Columbus,ATM,73.0,,176.0,1.0,7491.42,306,sedang,lansia,1,1,2
309.56,1019,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,174,sedang,lansia,1,1,3
377.08,310,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,250,tinggi,dewasa,2,0,1
77.25,2419,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,87,kecil,lansia,0,1,0
146.92,1670,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,78,sedang,lansia,1,1,2
126.6,957,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999996,132,sedang,muda,1,2,3
101.34,447,Debit,Boston,ATM,24.0,Student,46.0,1.0,703.2600000000002,232,kecil,muda,0,2,1
184.97,1164,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,282,sedang,lansia,1,1,3
451.15,398,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,261,tinggi,lansia,2,1,1
516.47,2409,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,208,tinggi,muda,2,2,0
880.04,2041,Debit,Sacramento,ATM,25.0,Student,29.000000000000014,1.0,261.97000000000025,74,tinggi,muda,2,2,0
66.69,2050,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.3300000000004,53,kecil,muda,0,2,0
95.75,1272,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,69,kecil,dewasa,0,0,2
98.03,2390,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,133,kecil,lansia,0,1,0
617.66,313,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,100,tinggi,dewasa,2,0,1
888.57,1081,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,273,tinggi,lansia,2,1,3
107.48000000000002,2297,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999996,108,kecil,muda,0,2,0
36.56999999999999,1429,Debit,Omaha,ATM,62.0,Retired,69.0,1.0,2583.07,39,kecil,lansia,0,1,2
575.62,1076,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999985,309,tinggi,dewasa,2,0,3
84.88999999999999,930,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,352,kecil,dewasa,0,0,3
180.65,2296,Debit,Charlotte,Branch,22.0,Student,38.0,1.0,816.0100000000002,207,sedang,muda,1,2,0
7.759999999999991,584,Credit,Las Vegas,Online,52.0,Retired,84.0,1.0,7393.11,351,kecil,lansia,0,1,1
109.30000000000004,1402,Debit,Fort Worth,Branch,56.0,Doctor,27.0,1.0,13510.11,6,kecil,lansia,0,1,2
230.08,781,Debit,Austin,Online,79.0,Retired,124.0,1.0,4466.1,323,sedang,lansia,1,1,3
361.92,330,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,240,tinggi,lansia,2,1,1
71.29000000000002,212,Debit,Chicago,ATM,68.0,Retired,55.0,1.0,7225.63,87,kecil,lansia,0,1,1
122.44999999999999,100,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,91,sedang,lansia,1,1,1
642.53,1487,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,346,tinggi,lansia,2,1,2
62.860000000000014,826,Debit,Houston,Branch,25.0,Student,31.0,1.0,1040.4300000000007,250,kecil,muda,0,2,3
175.21,2412,Credit,Mesa,ATM,69.0,Doctor,69.0,1.0,6039.04,134,sedang,lansia,1,1,0
168.0,1556,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,356,sedang,dewasa,1,0,2
11.45999999999998,1872,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,56,kecil,lansia,0,1,2
382.07,1021,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,114,tinggi,lansia,2,1,3
13.480000000000018,1760,Debit,Las Vegas,Online,18.0,Student,20.0,1.0,521.8800000000001,237,kecil,muda,0,2,2
65.32,2059,Debit,Mesa,ATM,28.0,Student,54.0,1.0,9165.02,285,kecil,dewasa,0,0,0
83.07,40,Debit,Miami,Branch,27.0,Engineer,291.0,1.0,6704.76,258,kecil,dewasa,0,0,1
730.1,1351,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,25,tinggi,lansia,2,1,2
85.31,2336,Debit,Kansas City,ATM,62.0,Retired,27.0,1.0,6095.65,110,kecil,lansia,0,1,0
726.6100000000001,2062,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.7600000000002,231,tinggi,muda,2,2,0
130.4,627,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,198,sedang,dewasa,1,0,3
68.1,0,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8000000000002,232,kecil,muda,0,2,1
65.25999999999999,2333,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,270,kecil,dewasa,0,0,0
191.62,1373,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1.0,1981.67,41,sedang,lansia,1,1,2
212.88,912,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,312,sedang,dewasa,1,0,3
88.38,112,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,111,kecil,dewasa,0,0,1
48.77000000000001,1097,,Austin,Online,42.0,Engineer,51.0,1.0,2040.1599999999999,118,kecil,dewasa,0,0,3
390.09,1873,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,231,tinggi,dewasa,2,0,2
48.28999999999999,1798,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,93,kecil,dewasa,0,0,2
333.83,1390,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,283,tinggi,lansia,2,1,2
905.2875,36,Debit,Portland,Branch,67.0,Retired,79.0,1.0,2011.6,289,tinggi,lansia,2,1,1
100.26999999999998,1257,Debit,Miami,Online,79.0,Retired,51.0,1.0,4309.9,254,kecil,lansia,0,1,2
44.53999999999999,1920,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,96,kecil,dewasa,0,0,0
905.2875,1766,Credit,Phoenix,,52.0,Doctor,40.0,1.0,836.6900000000005,313,tinggi,lansia,2,1,2
82.17000000000002,2387,Debit,Fort Worth,Branch,28.0,Student,21.0,1.0,1913.06,194,kecil,dewasa,0,0,0
905.2875,2029,Debit,Baltimore,Online,19.0,Student,150.0,1.0,563.46,335,tinggi,muda,2,2,0
447.4200000000001,2378,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,112,tinggi,dewasa,2,0,0
590.26,1109,Credit,Austin,Branch,25.0,Student,48.0,1.0,1068.2799999999997,139,tinggi,muda,2,2,3
192.73,1929,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.75,315,sedang,lansia,1,1,0
146.01,758,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.78999999999996,210,sedang,dewasa,1,0,3
136.05,143,Debit,Atlanta,Online,24.0,Student,63.0,1.0,1127.54,336,sedang,muda,1,2,1
11.569999999999993,2400,Credit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,272,kecil,lansia,0,1,0
7.819999999999993,69,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,192,kecil,dewasa,0,0,1
79.43,1342,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,74,kecil,lansia,0,1,2
386.97,201,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,1,tinggi,lansia,2,1,1
51.22,1191,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.5900000000001,224,kecil,muda,0,2,3
256.05,1031,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,322,sedang,lansia,1,1,3
7.7900000000000205,1107,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,172,kecil,dewasa,0,0,3
233.71,1844,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,145,sedang,lansia,1,1,2
176.37,99,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,46,sedang,lansia,1,1,1
122.63,733,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.0600000000004,227,sedang,muda,1,2,3
86.41,589,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,301,kecil,lansia,0,1,1
21.569999999999993,2013,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,186,kecil,lansia,0,1,0
